order_item_sk,date_id,channel_sk,store_sk,customer_sk,location_sk,product_sk,quantity,unit_price,discount_amount,line_total
3097,20250330,1,,249,2535,1,3,12000.0,720.0,35280.0
3098,20241201,1,,390,1186,2,1,15000.0,750.0,14250.0
3099,20240209,2,2.0,162,2,2,2,15000.0,600.0,29400.0
3100,20250311,2,1.0,493,1,2,2,15000.0,3000.0,27000.0
3101,20241008,1,,1231,2489,1,2,13200.0,1320.0,25080.0
3102,20241102,1,,382,1626,1,2,12000.0,2400.0,21600.0
3103,20250314,1,,887,2622,1,2,12000.0,1200.0,22800.0
3104,20250101,1,,949,1012,2,3,15000.0,900.0,44100.0
3105,20250101,1,,949,1012,1,3,12000.0,3600.0,32400.0
3106,20241015,1,,78,2221,2,3,15000.0,900.0,44100.0
3107,20241015,1,,78,2221,1,2,12000.0,480.0,23520.0
3108,20240913,1,,747,1686,1,1,12000.0,600.0,11400.0
3109,20240530,1,,138,3032,1,2,13200.0,1320.0,25080.0
3110,20250824,1,,1058,2925,2,3,15000.0,900.0,44100.0
3111,20250615,2,2.0,189,2,1,3,13200.0,3960.0,35640.0
3112,20250519,1,,507,1671,1,1,12600.0,630.0,11970.0
3113,20250519,1,,507,1671,2,2,16500.0,0.0,33000.0
3114,20240511,2,4.0,1374,4,1,1,12000.0,1200.0,10800.0
3115,20241231,1,,85,2637,1,3,12600.0,0.0,37800.0
3116,20240806,1,,239,2480,1,2,12000.0,2400.0,21600.0
3117,20240630,1,,17,334,1,2,13200.0,528.0,25872.0
3118,20240329,1,,351,2468,1,2,10800.0,1080.0,20520.0
3119,20240329,1,,351,2468,1,1,12600.0,252.0,12348.0
3120,20240608,1,,1421,2575,2,2,15000.0,1500.0,28500.0
3121,20240529,2,2.0,719,2,1,2,12000.0,480.0,23520.0
3122,20240306,1,,58,377,1,2,12000.0,0.0,24000.0
3123,20240913,1,,245,339,1,3,12600.0,756.0,37044.0
3124,20250817,2,2.0,1320,2,2,1,15000.0,1500.0,13500.0
3125,20250817,2,2.0,1320,2,1,1,12000.0,600.0,11400.0
3126,20250817,2,2.0,1320,2,2,1,15000.0,0.0,15000.0
3127,20241201,2,1.0,947,1,2,2,16500.0,0.0,33000.0
3128,20241005,1,,29,2563,1,1,12000.0,240.0,11760.0
3129,20241005,1,,29,2563,1,2,12000.0,480.0,23520.0
3130,20240716,1,,375,2510,2,1,15000.0,300.0,14700.0
3131,20240210,1,,314,1875,2,1,13500.0,0.0,13500.0
3132,20250421,1,,974,593,1,1,12000.0,240.0,11760.0
3133,20250421,1,,974,593,2,1,15000.0,750.0,14250.0
3134,20240905,1,,345,680,2,1,15750.0,315.0,15435.0
3135,20240905,1,,345,680,2,2,15000.0,600.0,29400.0
3136,20250405,1,,1331,720,1,1,12000.0,0.0,12000.0
3137,20240824,2,1.0,1008,1,2,1,15000.0,300.0,14700.0
3138,20250722,2,4.0,588,4,1,1,12000.0,0.0,12000.0
3139,20250320,1,,274,2328,2,2,15000.0,1500.0,28500.0
3140,20240823,2,2.0,1488,2,2,1,15000.0,750.0,14250.0
3141,20240718,1,,1089,3041,1,3,13200.0,1980.0,37620.0
3142,20240714,1,,1472,452,1,2,10800.0,432.0,21168.0
3143,20250130,1,,1294,2398,2,3,15000.0,2250.0,42750.0
3144,20250324,2,2.0,10,2,1,2,12000.0,480.0,23520.0
3145,20250324,2,2.0,10,2,1,1,12000.0,1200.0,10800.0
3146,20241115,1,,905,381,2,2,15000.0,3000.0,27000.0
3147,20241125,1,,392,1805,1,3,10800.0,648.0,31752.0
3148,20241125,1,,392,1805,2,1,15000.0,0.0,15000.0
3149,20241125,1,,392,1805,1,1,12000.0,600.0,11400.0
3150,20241018,1,,872,2980,1,1,12000.0,600.0,11400.0
3151,20241018,1,,872,2980,1,1,12600.0,630.0,11970.0
3152,20240420,1,,825,1299,1,2,12000.0,1200.0,22800.0
3153,20240420,1,,825,1299,1,1,12000.0,240.0,11760.0
3154,20240511,2,3.0,625,3,2,3,15000.0,2250.0,42750.0
3155,20240226,1,,1389,932,1,3,12000.0,3600.0,32400.0
3156,20240519,1,,5,452,1,2,12000.0,2400.0,21600.0
3157,20240602,2,1.0,74,1,1,1,13200.0,264.0,12936.0
3158,20250912,1,,805,3076,2,3,15000.0,4500.0,40500.0
3159,20250912,1,,805,3076,2,3,16500.0,0.0,49500.0
3160,20240920,1,,893,2945,1,2,12000.0,2400.0,21600.0
3161,20250420,1,,347,258,1,3,12600.0,1890.0,35910.0
3162,20250420,1,,347,258,2,3,13500.0,810.0,39690.0
3163,20240410,2,4.0,705,4,1,3,12000.0,0.0,36000.0
3164,20240410,2,4.0,705,4,1,2,12000.0,2400.0,21600.0
3165,20240316,1,,1342,285,1,3,12000.0,3600.0,32400.0
3166,20240316,1,,1342,285,1,3,10800.0,648.0,31752.0
3167,20250602,1,,97,1129,2,3,15000.0,2250.0,42750.0
3168,20240515,2,1.0,1308,1,1,2,12000.0,1200.0,22800.0
3169,20240515,2,1.0,1308,1,1,3,12000.0,1800.0,34200.0
3170,20240618,2,1.0,714,1,1,3,12000.0,1800.0,34200.0
3171,20240618,2,1.0,714,1,1,2,12000.0,480.0,23520.0
3172,20250809,1,,1357,532,1,3,12000.0,720.0,35280.0
3173,20250831,1,,1092,2350,2,2,13500.0,2700.0,24300.0
3174,20250831,1,,1092,2350,2,2,15000.0,3000.0,27000.0
3175,20250518,2,1.0,513,1,2,2,13500.0,0.0,27000.0
3176,20250505,2,2.0,263,2,1,1,10800.0,216.0,10584.0
3177,20250915,2,4.0,437,4,1,3,12000.0,0.0,36000.0
3178,20240108,1,,1216,1111,1,3,13200.0,0.0,39600.0
3179,20240615,2,3.0,1391,3,1,3,12000.0,720.0,35280.0
3180,20240412,1,,348,246,2,3,15000.0,0.0,45000.0
3181,20241221,1,,429,438,2,2,15000.0,1500.0,28500.0
3182,20250827,2,3.0,388,3,1,2,13200.0,528.0,25872.0
3183,20240819,1,,1062,3104,1,2,10800.0,432.0,21168.0
3184,20240109,1,,536,2838,1,3,12000.0,3600.0,32400.0
3185,20241117,1,,516,467,2,2,13500.0,1350.0,25650.0
3186,20241117,1,,516,467,1,3,12000.0,1800.0,34200.0
3187,20250226,2,3.0,1025,3,2,1,15000.0,0.0,15000.0
3188,20240116,2,1.0,1405,1,2,3,15000.0,0.0,45000.0
3189,20250603,1,,1317,1169,1,3,12000.0,1800.0,34200.0
3190,20250603,1,,1317,1169,1,1,12000.0,1200.0,10800.0
3191,20240120,2,4.0,1200,4,1,3,12000.0,3600.0,32400.0
3192,20250325,2,4.0,984,4,1,3,12000.0,0.0,36000.0
3193,20250325,2,4.0,984,4,1,2,12000.0,2400.0,21600.0
3194,20240218,2,4.0,1465,4,1,3,13200.0,3960.0,35640.0
3195,20250913,1,,831,2644,1,3,10800.0,0.0,32400.0
3196,20250913,1,,831,2644,1,2,10800.0,432.0,21168.0
3197,20241210,1,,1206,2473,1,3,12600.0,0.0,37800.0
3198,20241003,2,4.0,1431,4,1,2,13200.0,0.0,26400.0
3199,20241003,2,4.0,1431,4,2,2,13500.0,540.0,26460.0
3200,20241003,2,4.0,1431,4,1,3,12600.0,1890.0,35910.0
3201,20250906,1,,1288,856,2,2,15000.0,3000.0,27000.0
3202,20240524,1,,812,2575,2,2,15000.0,600.0,29400.0
3203,20250320,1,,587,1717,2,1,15000.0,0.0,15000.0
3204,20250320,1,,587,1717,2,2,15750.0,1575.0,29925.0
3205,20240825,2,2.0,709,2,1,1,12000.0,600.0,11400.0
3206,20240424,2,2.0,544,2,2,1,13500.0,675.0,12825.0
3207,20250517,2,3.0,1174,3,2,1,13500.0,0.0,13500.0
3208,20250517,2,3.0,1174,3,1,1,10800.0,0.0,10800.0
3209,20250308,1,,249,659,1,2,12000.0,480.0,23520.0
3210,20250308,1,,249,659,1,1,12000.0,0.0,12000.0
3211,20241219,1,,709,331,1,2,10800.0,2160.0,19440.0
3212,20241225,2,4.0,368,4,2,2,13500.0,2700.0,24300.0
3213,20250725,1,,991,998,1,3,12000.0,3600.0,32400.0
3214,20240829,2,1.0,217,1,2,2,16500.0,1650.0,31350.0
3215,20250712,1,,146,280,2,3,15000.0,2250.0,42750.0
3216,20240307,1,,1376,324,1,1,12000.0,1200.0,10800.0
3217,20240307,1,,1376,324,1,1,12000.0,600.0,11400.0
3218,20240701,1,,583,245,1,3,10800.0,648.0,31752.0
3219,20240701,1,,583,245,1,3,12000.0,1800.0,34200.0
3220,20240216,1,,779,754,2,3,15000.0,900.0,44100.0
3221,20240216,1,,779,754,1,1,12000.0,240.0,11760.0
3222,20250107,1,,216,719,2,2,15000.0,1500.0,28500.0
3223,20250107,1,,216,719,2,1,15750.0,1575.0,14175.0
3224,20250717,2,4.0,1266,4,2,3,13500.0,2025.0,38475.0
3225,20250704,1,,629,1505,2,1,15750.0,0.0,15750.0
3226,20250704,1,,629,1505,1,2,10800.0,2160.0,19440.0
3227,20250106,2,4.0,245,4,1,2,10800.0,0.0,21600.0
3228,20250829,2,4.0,1256,4,1,1,10800.0,0.0,10800.0
3229,20241008,1,,1195,2641,1,3,12000.0,720.0,35280.0
3230,20240127,2,3.0,191,3,2,1,15000.0,1500.0,13500.0
3231,20250826,1,,1477,82,1,1,12000.0,0.0,12000.0
3232,20250826,1,,1477,82,1,1,12000.0,240.0,11760.0
3233,20240402,2,4.0,464,4,1,2,12000.0,0.0,24000.0
3234,20240717,2,2.0,667,2,1,3,12000.0,720.0,35280.0
3235,20250424,1,,622,2110,1,2,12600.0,504.0,24696.0
3236,20250910,1,,866,1486,1,1,12600.0,252.0,12348.0
3237,20250910,1,,866,1486,2,1,15000.0,0.0,15000.0
3238,20240503,1,,308,1618,2,1,15000.0,750.0,14250.0
3239,20240607,2,1.0,304,1,1,3,12000.0,3600.0,32400.0
3240,20240607,2,1.0,304,1,1,2,12000.0,1200.0,22800.0
3241,20240322,1,,1405,2030,1,3,12600.0,756.0,37044.0
3242,20250124,2,3.0,1369,3,2,3,15000.0,0.0,45000.0
3243,20241113,1,,849,1676,2,1,15000.0,300.0,14700.0
3244,20241113,1,,849,1676,1,1,12000.0,600.0,11400.0
3245,20250622,1,,658,1244,1,1,12000.0,240.0,11760.0
3246,20240505,2,4.0,1400,4,1,1,12600.0,0.0,12600.0
3247,20240404,1,,345,1079,2,3,15000.0,0.0,45000.0
3248,20240920,1,,617,1946,1,3,12000.0,1800.0,34200.0
3249,20240926,2,4.0,219,4,1,1,13200.0,1320.0,11880.0
3250,20241001,1,,1253,3000,1,1,10800.0,540.0,10260.0
3251,20241001,1,,1253,3000,1,3,10800.0,3240.0,29160.0
3252,20241001,1,,1253,3000,1,1,12000.0,240.0,11760.0
3253,20240109,2,4.0,377,4,1,1,12000.0,600.0,11400.0
3254,20240109,2,4.0,377,4,2,3,15000.0,0.0,45000.0
3255,20241201,2,2.0,577,2,2,3,15000.0,0.0,45000.0
3256,20250327,1,,769,3059,1,3,10800.0,3240.0,29160.0
3257,20250719,1,,209,2267,2,3,15000.0,2250.0,42750.0
3258,20240102,1,,449,3201,1,2,12000.0,2400.0,21600.0
3259,20240102,1,,449,3201,1,2,12000.0,1200.0,22800.0
3260,20240102,1,,449,3201,2,3,15000.0,900.0,44100.0
3261,20240616,2,1.0,859,1,1,1,10800.0,216.0,10584.0
3262,20250427,1,,960,2615,2,2,15000.0,0.0,30000.0
3263,20250427,1,,960,2615,2,3,15000.0,900.0,44100.0
3264,20241201,1,,1120,1140,2,1,13500.0,0.0,13500.0
3265,20250402,1,,993,666,1,2,12000.0,480.0,23520.0
3266,20240727,2,3.0,375,3,1,3,12000.0,0.0,36000.0
3267,20241127,2,2.0,421,2,2,1,15000.0,300.0,14700.0
3268,20241018,2,4.0,1219,4,1,1,12000.0,0.0,12000.0
3269,20250206,2,1.0,1418,1,1,1,12000.0,0.0,12000.0
3270,20250206,2,1.0,1418,1,2,1,13500.0,675.0,12825.0
3271,20250130,1,,1034,2094,2,3,15000.0,0.0,45000.0
3272,20241125,1,,801,1716,2,2,15000.0,600.0,29400.0
3273,20250122,2,3.0,89,3,1,3,10800.0,1620.0,30780.0
3274,20250122,2,3.0,89,3,2,2,16500.0,3300.0,29700.0
3275,20250725,2,1.0,436,1,1,2,10800.0,2160.0,19440.0
3276,20250927,1,,281,94,1,3,12000.0,1800.0,34200.0
3277,20240729,1,,593,774,1,3,12600.0,756.0,37044.0
3278,20240729,1,,593,774,2,3,15000.0,900.0,44100.0
3279,20240729,1,,593,774,2,3,15750.0,2362.5,44887.5
3280,20240628,2,2.0,996,2,2,3,15000.0,4500.0,40500.0
3281,20250727,1,,205,1815,1,1,12600.0,630.0,11970.0
3282,20240109,1,,520,2323,2,3,13500.0,0.0,40500.0
3283,20250823,1,,12,102,1,1,12000.0,600.0,11400.0
3284,20241014,1,,126,1303,2,3,15750.0,945.0,46305.0
3285,20240623,2,1.0,826,1,2,3,15750.0,2362.5,44887.5
3286,20250326,1,,1062,2020,1,1,12000.0,600.0,11400.0
3287,20240119,2,3.0,382,3,1,1,10800.0,1080.0,9720.0
3288,20240119,2,3.0,382,3,1,2,12000.0,2400.0,21600.0
3289,20240418,1,,668,2526,1,1,10800.0,540.0,10260.0
3290,20250116,1,,1049,2540,2,3,13500.0,4050.0,36450.0
3291,20250116,1,,1049,2540,2,2,15000.0,3000.0,27000.0
3292,20240705,1,,1479,2849,1,1,12000.0,0.0,12000.0
3293,20250924,2,1.0,586,1,1,1,13200.0,264.0,12936.0
3294,20250120,1,,983,2027,1,3,12000.0,3600.0,32400.0
3295,20240621,1,,921,1,1,2,12000.0,0.0,24000.0
3296,20240928,1,,837,579,2,3,15000.0,0.0,45000.0
3297,20250906,2,4.0,1404,4,1,1,12000.0,600.0,11400.0
3298,20250906,2,4.0,1404,4,2,2,15000.0,0.0,30000.0
3299,20241122,2,4.0,605,4,1,3,12000.0,1800.0,34200.0
3300,20240405,1,,836,1525,1,3,12000.0,0.0,36000.0
3301,20250506,1,,30,138,2,2,15000.0,0.0,30000.0
3302,20240725,1,,1358,1719,1,1,10800.0,1080.0,9720.0
3303,20241019,1,,569,2913,2,1,15000.0,1500.0,13500.0
3304,20240903,2,1.0,459,1,1,1,12600.0,252.0,12348.0
3305,20250816,1,,870,848,1,3,10800.0,648.0,31752.0
3306,20240825,1,,1123,1239,2,1,15750.0,0.0,15750.0
3307,20250107,2,3.0,146,3,1,3,10800.0,1620.0,30780.0
3308,20240306,2,1.0,826,1,2,2,16500.0,0.0,33000.0
3309,20240306,2,1.0,826,1,1,2,12000.0,2400.0,21600.0
3310,20240131,1,,1228,13,1,1,10800.0,540.0,10260.0
3311,20240416,1,,495,1596,2,3,15750.0,0.0,47250.0
3312,20240506,2,1.0,1159,1,2,3,15000.0,0.0,45000.0
3313,20250612,1,,1344,1759,1,1,12000.0,1200.0,10800.0
3314,20240926,1,,847,1824,1,2,12000.0,2400.0,21600.0
3315,20240926,1,,690,289,1,2,13200.0,528.0,25872.0
3316,20250613,1,,985,2035,2,1,15000.0,300.0,14700.0
3317,20250315,2,2.0,1413,2,2,2,15750.0,3150.0,28350.0
3318,20240406,2,3.0,1280,3,2,1,15750.0,1575.0,14175.0
3319,20250319,1,,1130,3196,2,3,15750.0,0.0,47250.0
3320,20250319,1,,1130,3196,2,3,15000.0,4500.0,40500.0
3321,20250319,1,,1130,3196,2,3,15000.0,900.0,44100.0
3322,20250702,1,,247,3091,1,3,10800.0,3240.0,29160.0
3323,20250831,2,1.0,666,1,1,1,12000.0,600.0,11400.0
3324,20240804,1,,995,1395,1,3,12000.0,720.0,35280.0
3325,20240804,1,,995,1395,2,2,15750.0,3150.0,28350.0
3326,20250429,1,,1081,794,1,1,13200.0,0.0,13200.0
3327,20250429,1,,1081,794,1,1,12000.0,1200.0,10800.0
3328,20241015,1,,723,1777,1,1,12000.0,600.0,11400.0
3329,20240319,2,1.0,1284,1,1,1,12000.0,240.0,11760.0
3330,20241216,2,4.0,1372,4,2,3,15000.0,2250.0,42750.0
3331,20241029,1,,397,1948,1,1,10800.0,0.0,10800.0
3332,20240711,1,,508,1168,2,3,15750.0,0.0,47250.0
3333,20250526,2,1.0,1212,1,1,3,12000.0,0.0,36000.0
3334,20240228,1,,765,2221,1,2,12000.0,2400.0,21600.0
3335,20250215,1,,444,2213,1,2,13200.0,528.0,25872.0
3336,20240819,1,,798,2138,1,1,12000.0,240.0,11760.0
3337,20240804,2,2.0,1380,2,1,1,12000.0,0.0,12000.0
3338,20240624,1,,260,153,1,3,13200.0,0.0,39600.0
3339,20250716,1,,25,2426,2,3,15000.0,0.0,45000.0
3340,20250711,2,2.0,1301,2,2,1,15000.0,1500.0,13500.0
3341,20240411,2,4.0,600,4,2,2,15750.0,630.0,30870.0
3342,20240229,1,,678,2327,2,1,15000.0,750.0,14250.0
3343,20240229,1,,678,2327,2,3,15750.0,2362.5,44887.5
3344,20240229,1,,678,2327,1,1,12000.0,600.0,11400.0
3345,20250730,1,,1500,2014,2,3,15000.0,900.0,44100.0
3346,20250730,1,,1500,2014,1,3,12000.0,720.0,35280.0
3347,20250403,1,,1414,2734,2,2,16500.0,3300.0,29700.0
3348,20250615,1,,490,1366,2,1,15750.0,787.5,14962.5
3349,20250615,1,,490,1366,1,1,12000.0,240.0,11760.0
3350,20250329,1,,932,1437,1,3,10800.0,3240.0,29160.0
3351,20240216,2,1.0,812,1,1,2,10800.0,0.0,21600.0
3352,20240216,2,1.0,812,1,2,1,15000.0,0.0,15000.0
3353,20240216,2,1.0,812,1,1,3,10800.0,1620.0,30780.0
3354,20240908,1,,1160,982,1,2,12600.0,1260.0,23940.0
3355,20250107,1,,290,2764,1,2,10800.0,432.0,21168.0
3356,20250613,1,,891,1956,2,1,15750.0,1575.0,14175.0
3357,20240609,1,,870,2098,1,3,12600.0,3780.0,34020.0
3358,20240109,2,2.0,991,2,1,1,12000.0,240.0,11760.0
3359,20240109,2,2.0,991,2,1,1,12600.0,0.0,12600.0
3360,20240430,1,,793,2704,1,3,10800.0,648.0,31752.0
3361,20240430,1,,793,2704,1,1,10800.0,0.0,10800.0
3362,20240617,1,,741,419,2,1,13500.0,675.0,12825.0
3363,20250502,1,,229,2691,1,2,12000.0,480.0,23520.0
3364,20240207,2,2.0,177,2,1,2,12600.0,1260.0,23940.0
3365,20240310,1,,706,45,2,1,16500.0,1650.0,14850.0
3366,20240305,1,,665,2388,2,2,15000.0,1500.0,28500.0
3367,20240305,1,,665,2388,1,1,10800.0,216.0,10584.0
3368,20241228,2,2.0,510,2,1,3,12000.0,3600.0,32400.0
3369,20240914,1,,1172,927,1,2,12000.0,2400.0,21600.0
3370,20241121,2,2.0,392,2,2,3,15000.0,0.0,45000.0
3371,20250522,1,,163,2639,1,1,12000.0,0.0,12000.0
3372,20250113,1,,918,851,1,1,12000.0,1200.0,10800.0
3373,20250113,1,,918,851,2,1,13500.0,0.0,13500.0
3374,20240209,2,2.0,788,2,1,1,12000.0,600.0,11400.0
3375,20240209,2,2.0,788,2,2,1,13500.0,1350.0,12150.0
3376,20240719,1,,1008,1553,2,2,15000.0,1500.0,28500.0
3377,20250912,1,,157,2495,2,3,15000.0,2250.0,42750.0
3378,20250912,1,,157,2495,1,2,12600.0,2520.0,22680.0
3379,20240505,1,,1387,1038,2,1,15750.0,0.0,15750.0
3380,20240505,1,,1387,1038,1,3,12000.0,720.0,35280.0
3381,20250709,1,,448,1284,1,3,13200.0,792.0,38808.0
3382,20240727,1,,180,971,1,1,12600.0,252.0,12348.0
3383,20240918,1,,988,2243,2,1,15750.0,787.5,14962.5
3384,20250918,1,,1133,1758,1,3,12000.0,720.0,35280.0
3385,20240706,1,,441,1660,2,3,15000.0,4500.0,40500.0
3386,20240803,1,,44,104,1,2,10800.0,0.0,21600.0
3387,20250521,1,,194,870,1,1,10800.0,1080.0,9720.0
3388,20240513,1,,622,2814,2,1,15000.0,0.0,15000.0
3389,20240513,1,,622,2814,2,3,13500.0,2025.0,38475.0
3390,20250218,1,,81,620,1,3,12600.0,3780.0,34020.0
3391,20250825,1,,525,542,1,2,12600.0,504.0,24696.0
3392,20250503,2,2.0,204,2,2,3,15000.0,0.0,45000.0
3393,20241201,2,2.0,1393,2,2,2,15000.0,3000.0,27000.0
3394,20240621,1,,1057,3025,1,3,12600.0,3780.0,34020.0
3395,20241219,1,,310,2903,2,3,15750.0,4725.0,42525.0
3396,20241219,1,,310,2903,2,3,13500.0,810.0,39690.0
3397,20241219,1,,310,2903,1,2,12000.0,480.0,23520.0
3398,20240116,1,,358,2650,1,3,13200.0,3960.0,35640.0
3399,20240711,1,,1271,2331,2,1,13500.0,0.0,13500.0
3400,20240711,1,,1271,2331,1,3,12600.0,3780.0,34020.0
3401,20250517,1,,1158,1563,2,2,13500.0,2700.0,24300.0
3402,20250703,2,4.0,492,4,2,2,15000.0,600.0,29400.0
3403,20250122,1,,1207,2890,1,2,12000.0,1200.0,22800.0
3404,20250509,2,3.0,1015,3,1,1,12600.0,0.0,12600.0
3405,20241218,2,2.0,698,2,1,2,13200.0,528.0,25872.0
3406,20241218,2,2.0,698,2,1,2,10800.0,432.0,21168.0
3407,20250210,2,4.0,860,4,1,2,13200.0,528.0,25872.0
3408,20250210,2,4.0,860,4,1,1,12000.0,600.0,11400.0
3409,20250103,1,,1258,2191,1,2,10800.0,2160.0,19440.0
3410,20250103,1,,1258,2191,2,3,13500.0,2025.0,38475.0
3411,20241118,1,,1032,1100,2,3,15000.0,2250.0,42750.0
3412,20250914,1,,26,1110,1,2,12000.0,480.0,23520.0
3413,20240727,1,,268,1514,1,3,12000.0,3600.0,32400.0
3414,20240727,1,,268,1514,1,3,12000.0,1800.0,34200.0
3415,20240503,1,,1242,367,1,3,12600.0,3780.0,34020.0
3416,20240406,1,,393,256,2,2,15000.0,0.0,30000.0
3417,20240406,1,,393,256,2,2,15000.0,0.0,30000.0
3418,20240911,2,4.0,99,4,1,1,12000.0,1200.0,10800.0
3419,20250921,1,,518,2453,2,2,13500.0,2700.0,24300.0
3420,20240906,1,,420,350,1,2,10800.0,432.0,21168.0
3421,20240906,1,,420,350,1,3,12000.0,0.0,36000.0
3422,20240303,2,3.0,323,3,1,2,12600.0,2520.0,22680.0
3423,20240303,2,3.0,323,3,2,1,15000.0,300.0,14700.0
3424,20240223,1,,1359,2510,2,2,13500.0,540.0,26460.0
3425,20240223,1,,1359,2510,1,2,12000.0,0.0,24000.0
3426,20250131,1,,988,1544,1,3,12000.0,3600.0,32400.0
3427,20250131,1,,988,1544,1,1,13200.0,0.0,13200.0
3428,20250207,2,3.0,687,3,2,1,15000.0,1500.0,13500.0
3429,20240624,1,,395,197,1,2,12000.0,0.0,24000.0
3430,20241220,2,3.0,35,3,1,2,13200.0,0.0,26400.0
3431,20250304,2,2.0,264,2,1,2,13200.0,0.0,26400.0
3432,20250304,2,2.0,264,2,2,1,15000.0,0.0,15000.0
3433,20250304,2,2.0,264,2,1,3,10800.0,0.0,32400.0
3434,20241013,1,,1085,3157,1,2,10800.0,0.0,21600.0
3435,20241112,1,,1023,261,2,3,15000.0,4500.0,40500.0
3436,20250209,1,,789,900,2,3,15000.0,0.0,45000.0
3437,20250209,1,,789,900,1,2,12000.0,0.0,24000.0
3438,20250209,1,,789,900,2,1,13500.0,0.0,13500.0
3439,20250720,2,2.0,524,2,1,3,12000.0,0.0,36000.0
3440,20250720,2,2.0,524,2,1,3,12000.0,3600.0,32400.0
3441,20240615,1,,189,2593,1,1,12600.0,1260.0,11340.0
3442,20240615,1,,189,2593,1,3,12000.0,1800.0,34200.0
3443,20250524,2,4.0,806,4,2,3,16500.0,0.0,49500.0
3444,20240924,1,,1241,2779,2,3,15000.0,0.0,45000.0
3445,20240208,1,,1210,436,2,2,15000.0,3000.0,27000.0
3446,20250626,1,,1034,1676,2,1,15000.0,750.0,14250.0
3447,20250626,1,,1034,1676,1,2,12600.0,0.0,25200.0
3448,20250622,2,1.0,653,1,2,1,15000.0,1500.0,13500.0
3449,20250622,2,1.0,653,1,2,1,15000.0,0.0,15000.0
3450,20240420,2,1.0,662,1,1,1,12000.0,0.0,12000.0
3451,20241007,2,3.0,726,3,2,2,15000.0,0.0,30000.0
3452,20250216,1,,1306,347,2,3,15750.0,945.0,46305.0
3453,20240525,2,3.0,1383,3,2,3,15000.0,900.0,44100.0
3454,20240525,2,3.0,1383,3,1,2,12000.0,2400.0,21600.0
3455,20250730,1,,489,425,2,1,15000.0,750.0,14250.0
3456,20250705,1,,1476,1072,2,3,15000.0,2250.0,42750.0
3457,20250705,1,,1476,1072,1,3,10800.0,0.0,32400.0
3458,20240524,2,3.0,90,3,1,2,12000.0,1200.0,22800.0
3459,20240118,1,,938,18,2,2,15000.0,0.0,30000.0
3460,20240115,1,,1239,146,1,1,13200.0,0.0,13200.0
3461,20240804,2,4.0,594,4,2,2,15000.0,600.0,29400.0
3462,20240617,2,4.0,1277,4,1,3,13200.0,3960.0,35640.0
3463,20250821,1,,1386,503,1,3,12000.0,1800.0,34200.0
3464,20241105,1,,88,1212,1,2,12000.0,2400.0,21600.0
3465,20241029,1,,1274,440,1,3,13200.0,792.0,38808.0
3466,20241029,1,,1274,440,1,2,12600.0,0.0,25200.0
3467,20241029,1,,1274,440,2,3,15000.0,0.0,45000.0
3468,20250718,2,2.0,1083,2,1,2,12000.0,480.0,23520.0
3469,20240816,1,,405,105,1,1,12000.0,1200.0,10800.0
3470,20250217,2,1.0,1206,1,1,2,12000.0,0.0,24000.0
3471,20250217,2,1.0,1206,1,1,1,12600.0,252.0,12348.0
3472,20240925,1,,427,991,1,3,12000.0,1800.0,34200.0
3473,20250915,1,,1230,2873,1,3,12000.0,3600.0,32400.0
3474,20250915,1,,1230,2873,1,2,12000.0,2400.0,21600.0
3475,20250519,2,3.0,119,3,1,2,12600.0,0.0,25200.0
3476,20250519,2,3.0,119,3,2,2,16500.0,3300.0,29700.0
3477,20240619,1,,1305,3100,1,2,12000.0,0.0,24000.0
3478,20250918,2,3.0,1274,3,1,1,10800.0,540.0,10260.0
3479,20240321,1,,77,2591,2,2,16500.0,3300.0,29700.0
3480,20250411,1,,136,2293,1,1,12600.0,252.0,12348.0
3481,20250411,1,,136,2293,2,1,15000.0,300.0,14700.0
3482,20240315,2,2.0,782,2,2,3,13500.0,2025.0,38475.0
3483,20240718,1,,293,2170,1,3,13200.0,792.0,38808.0
3484,20241104,2,3.0,481,3,1,3,10800.0,0.0,32400.0
3485,20250202,1,,593,903,1,1,13200.0,0.0,13200.0
3486,20240521,1,,617,913,2,2,15000.0,1500.0,28500.0
3487,20240521,1,,617,913,2,3,15000.0,4500.0,40500.0
3488,20241106,2,1.0,1021,1,2,2,15000.0,0.0,30000.0
3489,20240411,2,2.0,382,2,1,3,13200.0,3960.0,35640.0
3490,20241101,2,4.0,1356,4,1,1,13200.0,0.0,13200.0
3491,20250512,1,,464,55,2,1,15000.0,300.0,14700.0
3492,20250512,1,,464,55,1,3,12000.0,3600.0,32400.0
3493,20240127,1,,618,1397,2,2,16500.0,1650.0,31350.0
3494,20241022,2,3.0,950,3,1,1,12600.0,1260.0,11340.0
3495,20241022,2,3.0,950,3,1,3,12000.0,0.0,36000.0
3496,20240607,2,1.0,1371,1,1,3,12000.0,720.0,35280.0
3497,20240222,2,2.0,1007,2,1,2,13200.0,2640.0,23760.0
3498,20240222,2,2.0,1007,2,2,2,15000.0,1500.0,28500.0
3499,20250424,1,,48,845,1,3,13200.0,792.0,38808.0
3500,20241209,2,2.0,1231,2,2,3,15000.0,0.0,45000.0
3501,20240628,2,2.0,1143,2,2,3,13500.0,0.0,40500.0
3502,20240628,2,2.0,1143,2,2,1,15000.0,1500.0,13500.0
3503,20250227,2,3.0,1374,3,1,2,12000.0,2400.0,21600.0
