order_sk,date_id,channel_sk,store_sk,customer_sk,location_sk,status,subtotal,tax_amount,shipping_fee,total_amount
2740,20240710,1,,264,2499,FULFILLED,33384.0,7010.64,1200.0,41594.64
2741,20240521,2,1.0,882,1,FULFILLED,45480.0,9550.8,0.0,55030.8
2742,20250907,1,,529,1653,FULFILLED,60825.0,12773.25,900.0,74498.25
2743,20240702,2,1.0,511,1,FULFILLED,36450.0,7654.5,0.0,44104.5
2744,20241026,2,4.0,1192,4,FULFILLED,40500.0,8505.0,0.0,49005.0
2745,20250609,2,2.0,866,2,FULFILLED,30870.0,6482.7,0.0,37352.7
2746,20250326,1,,147,2217,FULFILLED,34200.0,7182.0,1500.0,42882.0
2747,20240114,2,2.0,846,2,PAID,37800.0,7938.0,0.0,45738.0
2748,20250425,1,,487,1511,FULFILLED,64980.0,13645.8,900.0,79525.8
2749,20241108,2,4.0,1252,4,FULFILLED,35760.0,7509.6,0.0,43269.6
2750,20241110,2,1.0,746,1,CANCELLED,95688.0,20094.48,0.0,115782.48
2751,20250801,1,,760,3115,PAID,30780.0,6463.8,1200.0,38443.8
2752,20250808,2,1.0,414,1,FULFILLED,37428.0,7859.88,0.0,45287.88
2753,20240606,2,3.0,180,3,FULFILLED,76500.0,16065.0,0.0,92565.0
2754,20240624,1,,369,346,CANCELLED,81594.0,17134.74,900.0,99628.74
2755,20241210,1,,1391,3062,FULFILLED,41622.0,8740.62,900.0,51262.62
2756,20240623,1,,1181,381,FULFILLED,12600.0,2646.0,900.0,16146.0
2757,20240728,1,,841,1336,FULFILLED,14250.0,2992.5,900.0,18142.5
2758,20250328,1,,282,2724,FULFILLED,32400.0,6804.0,1200.0,40404.0
2759,20240623,1,,1491,413,FULFILLED,45450.0,9544.5,900.0,55894.5
2760,20240825,2,2.0,787,2,CANCELLED,44100.0,9261.0,0.0,53361.0
2761,20250620,2,2.0,484,2,FULFILLED,30000.0,6300.0,0.0,36300.0
2762,20250728,1,,559,491,FULFILLED,62910.0,13211.1,1200.0,77321.1
2763,20250526,1,,872,3021,FULFILLED,35280.0,7408.8,900.0,43588.8
2764,20250411,1,,568,1138,FULFILLED,15000.0,3150.0,1200.0,19350.0
2765,20250901,2,1.0,578,1,FULFILLED,24000.0,5040.0,0.0,29040.0
2766,20240310,2,1.0,291,1,FULFILLED,21600.0,4536.0,0.0,26136.0
2767,20250219,1,,549,311,FULFILLED,31752.0,6667.92,1200.0,39619.92
2768,20240615,1,,511,2059,FULFILLED,32400.0,6804.0,1500.0,40704.0
2769,20250411,1,,185,2384,FULFILLED,32400.0,6804.0,1200.0,40404.0
2770,20250307,2,3.0,575,3,REFUNDED,42750.0,8977.5,0.0,51727.5
2771,20240604,1,,798,853,CANCELLED,39690.0,8334.9,900.0,48924.9
2772,20241115,1,,1108,471,FULFILLED,45000.0,9450.0,1200.0,55650.0
2773,20240406,2,3.0,1145,3,FULFILLED,65280.0,13708.8,0.0,78988.8
2774,20250506,1,,1421,1808,CANCELLED,24300.0,5103.0,1200.0,30603.0
2775,20250126,1,,613,2529,FULFILLED,44362.5,9316.12,0.0,53678.62
2776,20250410,2,1.0,67,1,PAID,44100.0,9261.0,0.0,53361.0
2777,20250623,1,,415,1526,FULFILLED,47025.0,9875.25,1200.0,58100.25
2778,20240320,2,2.0,1101,2,FULFILLED,21600.0,4536.0,0.0,26136.0
2779,20250409,1,,939,1678,FULFILLED,39690.0,8334.9,0.0,48024.9
2780,20241005,1,,700,141,CANCELLED,37800.0,7938.0,1200.0,46938.0
2781,20250225,1,,258,2573,FULFILLED,21600.0,4536.0,900.0,27036.0
2782,20250615,1,,623,1446,FULFILLED,53040.0,11138.4,1200.0,65378.4
2783,20250512,1,,164,589,FULFILLED,43200.0,9072.0,0.0,52272.0
2784,20250219,2,2.0,684,2,CREATED,12000.0,2520.0,0.0,14520.0
2785,20250409,2,4.0,271,4,FULFILLED,35910.0,7541.1,0.0,43451.1
2786,20241018,2,4.0,816,4,FULFILLED,11970.0,2513.7,0.0,14483.7
2787,20240815,2,3.0,1449,3,FULFILLED,14700.0,3087.0,0.0,17787.0
2788,20250531,1,,1293,1596,FULFILLED,14250.0,2992.5,1200.0,18442.5
2789,20250711,1,,1097,2485,FULFILLED,14700.0,3087.0,1200.0,18987.0
2790,20240114,2,1.0,1184,1,FULFILLED,11880.0,2494.8,0.0,14374.8
2791,20240712,2,4.0,877,4,PAID,67800.0,14238.0,0.0,82038.0
2792,20240531,2,3.0,475,3,FULFILLED,15000.0,3150.0,0.0,18150.0
2793,20250510,2,2.0,1287,2,REFUNDED,58425.0,12269.25,0.0,70694.25
2794,20250315,1,,1113,325,CANCELLED,25500.0,5355.0,1200.0,32055.0
2795,20250915,1,,1048,899,FULFILLED,25080.0,5266.8,1500.0,31846.8
2796,20250825,1,,300,537,FULFILLED,30000.0,6300.0,900.0,37200.0
2797,20250108,1,,175,1526,FULFILLED,27000.0,5670.0,1200.0,33870.0
2798,20250317,1,,514,946,FULFILLED,34680.0,7282.8,900.0,42862.8
2799,20240428,1,,1448,1605,PAID,23520.0,4939.2,900.0,29359.2
2800,20250902,2,1.0,1361,1,FULFILLED,16170.0,3395.7,0.0,19565.7
2801,20240601,2,4.0,883,4,FULFILLED,21600.0,4536.0,0.0,26136.0
2802,20241208,2,1.0,302,1,FULFILLED,22800.0,4788.0,0.0,27588.0
2803,20240701,1,,638,618,CANCELLED,37575.0,7890.75,0.0,45465.75
2804,20250805,1,,537,2040,FULFILLED,12000.0,2520.0,1500.0,16020.0
2805,20241005,1,,922,1374,FULFILLED,15675.0,3291.75,0.0,18966.75
2806,20241208,2,3.0,740,3,FULFILLED,11400.0,2394.0,0.0,13794.0
2807,20240802,1,,1474,1011,FULFILLED,36000.0,7560.0,0.0,43560.0
2808,20250111,1,,1234,434,REFUNDED,37200.0,7812.0,900.0,45912.0
2809,20241225,1,,1095,1094,REFUNDED,71010.0,14912.1,900.0,86822.1
2810,20240616,1,,610,2093,REFUNDED,74880.0,15724.8,1200.0,91804.8
2811,20250511,2,1.0,1326,1,FULFILLED,10800.0,2268.0,0.0,13068.0
2812,20250309,1,,1267,2236,REFUNDED,32400.0,6804.0,900.0,40104.0
2813,20250216,2,2.0,694,2,FULFILLED,27000.0,5670.0,0.0,32670.0
2814,20240325,2,3.0,373,3,FULFILLED,37800.0,7938.0,0.0,45738.0
2815,20241217,1,,1068,1909,CREATED,69750.0,14647.5,900.0,85297.5
2816,20240419,1,,1209,2036,FULFILLED,45225.0,9497.25,1500.0,56222.25
2817,20240807,1,,1370,654,PAID,21168.0,4445.28,900.0,26513.28
2818,20241114,2,2.0,357,2,REFUNDED,10800.0,2268.0,0.0,13068.0
2819,20250904,1,,1071,1556,REFUNDED,13500.0,2835.0,900.0,17235.0
2820,20240223,1,,1110,1590,FULFILLED,23760.0,4989.6,0.0,28749.6
2821,20250727,2,2.0,896,2,FULFILLED,35280.0,7408.8,0.0,42688.8
2822,20250624,2,4.0,1084,4,REFUNDED,74088.0,15558.48,0.0,89646.48
2823,20241215,1,,463,516,FULFILLED,35280.0,7408.8,1500.0,44188.8
2824,20240324,1,,1090,2652,FULFILLED,59400.0,12474.0,900.0,72774.0
2825,20241213,2,2.0,462,2,FULFILLED,71400.0,14994.0,0.0,86394.0
2826,20240715,2,3.0,918,3,FULFILLED,14250.0,2992.5,0.0,17242.5
2827,20240526,1,,717,2415,CANCELLED,14700.0,3087.0,900.0,18687.0
2828,20241002,2,4.0,1418,4,FULFILLED,45000.0,9450.0,0.0,54450.0
2829,20250903,2,2.0,1083,2,CANCELLED,36000.0,7560.0,0.0,43560.0
2830,20250512,2,4.0,444,4,PAID,33000.0,6930.0,0.0,39930.0
2831,20240917,1,,411,445,FULFILLED,29160.0,6123.6,1500.0,36783.6
2832,20240912,1,,183,1499,FULFILLED,31500.0,6615.0,1200.0,39315.0
2833,20241225,1,,414,2807,FULFILLED,10800.0,2268.0,900.0,13968.0
2834,20240407,1,,19,731,PAID,13500.0,2835.0,1200.0,17535.0
2835,20240703,1,,276,2334,FULFILLED,38700.0,8127.0,1500.0,48327.0
2836,20250226,1,,798,1510,FULFILLED,37620.0,7900.2,1500.0,47020.2
2837,20250926,1,,1384,2874,FULFILLED,106740.0,22415.4,900.0,130055.4
2838,20250602,2,3.0,757,3,FULFILLED,97605.0,20497.05,0.0,118102.05
2839,20240607,2,4.0,961,4,CANCELLED,39600.0,8316.0,0.0,47916.0
2840,20241223,2,4.0,1111,4,CANCELLED,37800.0,7938.0,0.0,45738.0
2841,20241102,1,,624,748,FULFILLED,40500.0,8505.0,1200.0,50205.0
2842,20250804,1,,1300,964,FULFILLED,10800.0,2268.0,900.0,13968.0
2843,20250508,2,2.0,183,2,PAID,28350.0,5953.5,0.0,34303.5
2844,20250210,1,,448,408,REFUNDED,44280.0,9298.8,0.0,53578.8
2845,20250918,1,,768,1115,FULFILLED,14175.0,2976.75,1200.0,18351.75
2846,20240711,2,4.0,85,4,FULFILLED,47250.0,9922.5,0.0,57172.5
2847,20241008,1,,1103,793,FULFILLED,30000.0,6300.0,1500.0,37800.0
2848,20240502,1,,472,2019,PAID,15000.0,3150.0,1200.0,19350.0
2849,20250824,1,,2,581,FULFILLED,12000.0,2520.0,900.0,15420.0
2850,20240224,1,,1003,3184,PAID,44100.0,9261.0,1200.0,54561.0
2851,20250629,2,2.0,69,2,FULFILLED,34200.0,7182.0,0.0,41382.0
2852,20250121,1,,310,1686,FULFILLED,36000.0,7560.0,900.0,44460.0
2853,20250528,2,2.0,639,2,CANCELLED,11760.0,2469.6,0.0,14229.6
2854,20250515,1,,159,1780,FULFILLED,27000.0,5670.0,900.0,33570.0
2855,20250509,1,,388,2200,PAID,12600.0,2646.0,1500.0,16746.0
2856,20241218,1,,870,1026,FULFILLED,29160.0,6123.6,900.0,36183.6
2857,20250627,1,,551,2011,FULFILLED,32400.0,6804.0,1200.0,40404.0
2858,20241004,1,,434,1286,FULFILLED,94800.0,19908.0,900.0,115608.0
2859,20250920,1,,810,1028,PAID,45000.0,9450.0,900.0,55350.0
2860,20250625,2,1.0,1320,1,FULFILLED,48168.0,10115.28,0.0,58283.28
2861,20250722,1,,634,622,CANCELLED,87525.0,18380.25,900.0,106805.25
2862,20240905,1,,334,843,FULFILLED,54000.0,11340.0,1200.0,66540.0
2863,20250720,1,,495,1324,FULFILLED,55140.0,11579.4,1200.0,67919.4
2864,20240528,1,,1227,3199,FULFILLED,11760.0,2469.6,0.0,14229.6
2865,20240106,2,4.0,637,4,PAID,36000.0,7560.0,0.0,43560.0
2866,20241009,1,,304,2564,PAID,31752.0,6667.92,900.0,39319.92
2867,20240821,1,,695,45,FULFILLED,95190.0,19989.9,1500.0,116679.9
2868,20240719,2,2.0,899,2,FULFILLED,35280.0,7408.8,0.0,42688.8
2869,20240128,1,,1296,20,CANCELLED,26460.0,5556.6,1200.0,33216.6
2870,20240422,2,1.0,94,1,PAID,68400.0,14364.0,0.0,82764.0
2871,20250302,2,4.0,820,4,CREATED,11400.0,2394.0,0.0,13794.0
2872,20240222,2,4.0,618,4,FULFILLED,31500.0,6615.0,0.0,38115.0
2873,20250203,1,,1327,1538,FULFILLED,53100.0,11151.0,900.0,65151.0
2874,20250216,1,,4,2859,FULFILLED,15000.0,3150.0,1500.0,19650.0
2875,20250906,1,,1131,2142,PAID,11400.0,2394.0,1500.0,15294.0
2876,20240416,1,,635,1237,FULFILLED,28350.0,5953.5,900.0,35203.5
2877,20250708,1,,1458,1805,FULFILLED,13500.0,2835.0,0.0,16335.0
2878,20250902,1,,612,1449,CANCELLED,64260.0,13494.6,1500.0,79254.6
2879,20250912,1,,802,2672,FULFILLED,49980.0,10495.8,0.0,60475.8
2880,20240929,1,,378,857,FULFILLED,69750.0,14647.5,900.0,85297.5
2881,20250714,2,2.0,895,2,FULFILLED,16170.0,3395.7,0.0,19565.7
2882,20250715,2,4.0,1171,4,FULFILLED,34200.0,7182.0,0.0,41382.0
2883,20240901,2,2.0,812,2,PAID,28500.0,5985.0,0.0,34485.0
2884,20250303,1,,334,244,FULFILLED,55620.0,11680.2,1500.0,68800.2
2885,20240825,1,,204,1570,FULFILLED,48210.0,10124.1,0.0,58334.1
2886,20250414,2,1.0,77,1,FULFILLED,38475.0,8079.75,0.0,46554.75
2887,20240823,2,2.0,1409,2,FULFILLED,55050.0,11560.5,0.0,66610.5
2888,20250720,1,,700,898,FULFILLED,25872.0,5433.12,1500.0,32805.12
2889,20250625,2,4.0,442,4,FULFILLED,38475.0,8079.75,0.0,46554.75
2890,20250611,1,,562,2304,PAID,34200.0,7182.0,900.0,42282.0
2891,20240719,1,,184,2170,FULFILLED,30780.0,6463.8,900.0,38143.8
2892,20250211,2,4.0,1195,4,FULFILLED,24900.0,5229.0,0.0,30129.0
2893,20250806,2,4.0,1357,4,PAID,71910.0,15101.1,0.0,87011.1
2894,20241007,1,,808,585,FULFILLED,82935.0,17416.35,1200.0,101551.35
2895,20240309,1,,175,2092,FULFILLED,47250.0,9922.5,1200.0,58372.5
2896,20250627,1,,1042,2394,PAID,36450.0,7654.5,900.0,45004.5
2897,20250628,2,3.0,384,3,FULFILLED,13500.0,2835.0,0.0,16335.0
2898,20240213,2,2.0,46,2,PAID,53235.0,11179.35,0.0,64414.35
2899,20250426,2,2.0,185,2,PAID,56250.0,11812.5,0.0,68062.5
2900,20240531,1,,275,1122,PAID,27000.0,5670.0,1200.0,33870.0
2901,20240504,1,,749,1007,FULFILLED,44040.0,9248.4,1200.0,54488.4
2902,20240702,1,,54,862,FULFILLED,55188.0,11589.48,900.0,67677.48
2903,20250327,1,,192,11,FULFILLED,20520.0,4309.2,900.0,25729.2
2904,20241006,2,2.0,707,2,FULFILLED,25200.0,5292.0,0.0,30492.0
2905,20250126,2,2.0,502,2,PAID,29400.0,6174.0,0.0,35574.0
2906,20240412,2,1.0,67,1,PAID,23736.0,4984.56,0.0,28720.56
2907,20240822,1,,1198,1891,FULFILLED,53700.0,11277.0,900.0,65877.0
2908,20240826,2,2.0,334,2,PAID,39435.0,8281.35,0.0,47716.35
2909,20241010,2,2.0,686,2,PAID,30000.0,6300.0,0.0,36300.0
2910,20250312,2,1.0,1406,1,FULFILLED,15000.0,3150.0,0.0,18150.0
2911,20240910,1,,1168,778,FULFILLED,39600.0,8316.0,1500.0,49416.0
2912,20240602,2,1.0,1458,1,FULFILLED,36000.0,7560.0,0.0,43560.0
2913,20241027,2,3.0,822,3,FULFILLED,11400.0,2394.0,0.0,13794.0
2914,20240928,1,,916,1885,CANCELLED,31752.0,6667.92,0.0,38419.92
2915,20240314,2,4.0,129,4,FULFILLED,10800.0,2268.0,0.0,13068.0
2916,20240323,2,4.0,952,4,REFUNDED,14700.0,3087.0,0.0,17787.0
2917,20240722,2,4.0,1153,4,FULFILLED,42240.0,8870.4,0.0,51110.4
2918,20250706,1,,1441,19,FULFILLED,68100.0,14301.0,1200.0,83601.0
2919,20240129,2,3.0,399,3,PAID,24000.0,5040.0,0.0,29040.0
2920,20240215,2,2.0,884,2,PAID,14250.0,2992.5,0.0,17242.5
2921,20250310,1,,503,1906,FULFILLED,27000.0,5670.0,900.0,33570.0
2922,20240805,2,4.0,53,4,PAID,11400.0,2394.0,0.0,13794.0
2923,20250222,1,,1206,551,FULFILLED,46650.0,9796.5,1200.0,57646.5
2924,20250425,2,3.0,591,3,FULFILLED,45000.0,9450.0,0.0,54450.0
2925,20250611,1,,40,1274,FULFILLED,24705.0,5188.05,0.0,29893.05
2926,20240121,2,4.0,596,4,FULFILLED,24300.0,5103.0,0.0,29403.0
2927,20240130,1,,832,3012,FULFILLED,32400.0,6804.0,1200.0,40404.0
2928,20241008,1,,542,2250,FULFILLED,90990.0,19107.9,900.0,110997.9
2929,20240610,2,1.0,748,1,PAID,22344.0,4692.24,0.0,27036.24
2930,20240312,2,1.0,760,1,FULFILLED,40500.0,8505.0,0.0,49005.0
2931,20250328,2,1.0,1272,1,REFUNDED,30780.0,6463.8,0.0,37243.8
2932,20250131,2,2.0,1330,2,FULFILLED,13200.0,2772.0,0.0,15972.0
2933,20250408,1,,984,3148,FULFILLED,14700.0,3087.0,1200.0,18987.0
2934,20250516,1,,1208,2471,FULFILLED,36150.0,7591.5,1200.0,44941.5
2935,20250402,2,1.0,623,1,FULFILLED,74047.5,15549.97,0.0,89597.47
2936,20241204,1,,1056,778,REFUNDED,24300.0,5103.0,1200.0,30603.0
2937,20240515,1,,953,2923,FULFILLED,31500.0,6615.0,1200.0,39315.0
2938,20250220,2,4.0,687,4,FULFILLED,12348.0,2593.08,0.0,14941.08
2939,20241116,2,1.0,722,1,FULFILLED,39690.0,8334.9,0.0,48024.9
2940,20240902,1,,39,2245,FULFILLED,40500.0,8505.0,0.0,49005.0
2941,20240926,1,,1035,1956,FULFILLED,21168.0,4445.28,1200.0,26813.28
2942,20250611,1,,1245,1297,FULFILLED,11760.0,2469.6,0.0,14229.6
2943,20240224,1,,892,1545,FULFILLED,24696.0,5186.16,1200.0,31082.16
2944,20241004,1,,1246,428,FULFILLED,28665.0,6019.65,1200.0,35884.65
2945,20240128,2,4.0,1271,4,FULFILLED,13500.0,2835.0,0.0,16335.0
2946,20240815,1,,1418,577,CANCELLED,14250.0,2992.5,1200.0,18442.5
2947,20240714,1,,1256,1548,FULFILLED,37620.0,7900.2,1200.0,46720.2
2948,20250629,2,1.0,1061,1,FULFILLED,32340.0,6791.4,0.0,39131.4
2949,20250121,2,4.0,743,4,FULFILLED,13500.0,2835.0,0.0,16335.0
2950,20250924,1,,1050,1499,FULFILLED,70200.0,14742.0,0.0,84942.0
2951,20250624,1,,1028,701,FULFILLED,35910.0,7541.1,900.0,44351.1
2952,20240807,1,,920,98,PAID,40500.0,8505.0,0.0,49005.0
2953,20241030,1,,1208,574,FULFILLED,66750.0,14017.5,0.0,80767.5
2954,20250927,1,,489,2558,PAID,29700.0,6237.0,900.0,36837.0
2955,20240901,2,3.0,1272,3,FULFILLED,10800.0,2268.0,0.0,13068.0
2956,20240825,1,,1079,2841,PAID,22800.0,4788.0,1200.0,28788.0
2957,20250221,2,3.0,346,3,REFUNDED,28500.0,5985.0,0.0,34485.0
2958,20240307,1,,253,1580,FULFILLED,15000.0,3150.0,1500.0,19650.0
2959,20240909,2,1.0,428,1,FULFILLED,41160.0,8643.6,0.0,49803.6
2960,20250613,2,1.0,312,1,FULFILLED,11400.0,2394.0,0.0,13794.0
2961,20250830,1,,441,2711,FULFILLED,15000.0,3150.0,900.0,19050.0
2962,20250914,2,3.0,658,3,FULFILLED,34200.0,7182.0,0.0,41382.0
2963,20240204,1,,179,1159,FULFILLED,29400.0,6174.0,900.0,36474.0
2964,20240208,1,,944,741,FULFILLED,36960.0,7761.6,0.0,44721.6
2965,20250422,1,,739,1091,FULFILLED,11970.0,2513.7,1200.0,15683.7
2966,20250429,1,,1298,3167,FULFILLED,49875.0,10473.75,1500.0,61848.75
2967,20240109,2,3.0,18,3,FULFILLED,45000.0,9450.0,0.0,54450.0
2968,20240201,2,1.0,615,1,FULFILLED,14250.0,2992.5,0.0,17242.5
2969,20250801,2,3.0,421,3,FULFILLED,39690.0,8334.9,0.0,48024.9
2970,20240908,1,,584,854,REFUNDED,54900.0,11529.0,1200.0,67629.0
2971,20250922,1,,173,1544,FULFILLED,47250.0,9922.5,900.0,58072.5
2972,20250510,1,,928,1070,FULFILLED,14250.0,2992.5,900.0,18142.5
2973,20250525,2,2.0,1351,2,FULFILLED,10800.0,2268.0,0.0,13068.0
2974,20250612,1,,555,259,FULFILLED,15675.0,3291.75,1200.0,20166.75
2975,20250205,1,,61,1184,FULFILLED,42750.0,8977.5,900.0,52627.5
2976,20241114,1,,840,2592,FULFILLED,42750.0,8977.5,1500.0,53227.5
2977,20250628,1,,928,2039,FULFILLED,14250.0,2992.5,900.0,18142.5
2978,20250418,2,3.0,511,3,FULFILLED,22800.0,4788.0,0.0,27588.0
2979,20240209,1,,1068,1599,REFUNDED,29160.0,6123.6,900.0,36183.6
2980,20240903,1,,409,1376,FULFILLED,23760.0,4989.6,1200.0,29949.6
2981,20240104,1,,487,308,PAID,34200.0,7182.0,1200.0,42582.0
2982,20250810,2,1.0,1188,1,PAID,24300.0,5103.0,0.0,29403.0
2983,20240605,1,,157,1128,FULFILLED,10584.0,2222.64,900.0,13706.64
2984,20250916,2,1.0,747,1,FULFILLED,44550.0,9355.5,0.0,53905.5
2985,20240618,2,4.0,914,4,FULFILLED,34200.0,7182.0,0.0,41382.0
2986,20240428,1,,197,2370,CANCELLED,64200.0,13482.0,0.0,77682.0
2987,20240630,1,,294,30,CREATED,12825.0,2693.25,900.0,16418.25
2988,20241225,1,,1411,3161,CANCELLED,21600.0,4536.0,1200.0,27336.0
2989,20240214,1,,639,1269,FULFILLED,27000.0,5670.0,1200.0,33870.0
2990,20250205,2,3.0,471,3,CANCELLED,45000.0,9450.0,0.0,54450.0
2991,20240706,1,,559,1374,PAID,35280.0,7408.8,0.0,42688.8
2992,20241023,1,,690,1245,FULFILLED,64125.0,13466.25,0.0,77591.25
2993,20241221,1,,469,2003,FULFILLED,47280.0,9928.8,1200.0,58408.8
2994,20241006,1,,214,1373,FULFILLED,30000.0,6300.0,0.0,36300.0
2995,20240521,1,,200,783,FULFILLED,32400.0,6804.0,1500.0,40704.0
2996,20240810,1,,1062,851,REFUNDED,30000.0,6300.0,1200.0,37500.0
2997,20240508,2,2.0,224,2,FULFILLED,37200.0,7812.0,0.0,45012.0
2998,20240331,1,,672,1913,FULFILLED,30000.0,6300.0,1200.0,37500.0
2999,20240306,1,,335,2869,PAID,67500.0,14175.0,1200.0,82875.0
3000,20240127,2,3.0,924,3,FULFILLED,37035.0,7777.35,0.0,44812.35
3001,20240914,1,,152,84,FULFILLED,11400.0,2394.0,900.0,14694.0
3002,20240216,2,3.0,1281,3,FULFILLED,55800.0,11718.0,0.0,67518.0
3003,20240514,2,3.0,611,3,FULFILLED,54390.0,11421.9,0.0,65811.9
3004,20240430,1,,1324,1040,FULFILLED,32400.0,6804.0,1200.0,40404.0
3005,20250807,1,,771,3047,FULFILLED,33480.0,7030.8,1200.0,41710.8
3006,20250416,1,,900,2950,FULFILLED,57000.0,11970.0,1200.0,70170.0
3007,20250629,1,,270,121,FULFILLED,32568.0,6839.28,1200.0,40607.28
3008,20250121,1,,40,1540,PAID,24300.0,5103.0,1200.0,30603.0
3009,20240922,1,,28,263,PAID,61668.0,12950.28,900.0,75518.28
3010,20250810,1,,1342,1674,FULFILLED,10800.0,2268.0,1200.0,14268.0
3011,20240313,1,,1270,1338,FULFILLED,15435.0,3241.35,900.0,19576.35
3012,20250206,1,,346,860,FULFILLED,34200.0,7182.0,1200.0,42582.0
3013,20240102,2,4.0,104,4,PAID,32400.0,6804.0,0.0,39204.0
3014,20250226,1,,607,1238,FULFILLED,15000.0,3150.0,900.0,19050.0
3015,20240510,2,4.0,1375,4,FULFILLED,11340.0,2381.4,0.0,13721.4
3016,20250425,2,2.0,1056,2,FULFILLED,43200.0,9072.0,0.0,52272.0
3017,20241217,1,,194,2609,FULFILLED,66630.0,13992.3,1200.0,81822.3
3018,20250314,1,,1197,2492,FULFILLED,43050.0,9040.5,900.0,52990.5
3019,20240211,1,,860,1118,FULFILLED,35910.0,7541.1,1200.0,44651.1
3020,20240214,1,,267,2710,FULFILLED,60690.0,12744.9,1200.0,74634.9
3021,20250719,2,2.0,231,2,CANCELLED,10800.0,2268.0,0.0,13068.0
3022,20250621,1,,1025,2212,FULFILLED,38475.0,8079.75,1200.0,47754.75
3023,20240214,1,,103,2960,CANCELLED,68868.0,14462.28,1200.0,84530.28
3024,20250529,2,1.0,704,1,CANCELLED,69825.0,14663.25,0.0,84488.25
3025,20240101,1,,785,695,FULFILLED,12348.0,2593.08,1200.0,16141.08
3026,20250416,1,,1054,2620,FULFILLED,22740.0,4775.4,1200.0,28715.4
3027,20250126,2,2.0,800,2,FULFILLED,14250.0,2992.5,0.0,17242.5
3028,20240419,1,,1266,283,FULFILLED,33000.0,6930.0,0.0,39930.0
3029,20240420,1,,1387,2966,REFUNDED,35910.0,7541.1,1200.0,44651.1
3030,20250425,2,2.0,1223,2,PAID,28500.0,5985.0,0.0,34485.0
3031,20250531,1,,663,1820,FULFILLED,61200.0,12852.0,900.0,74952.0
3032,20241211,1,,161,2464,FULFILLED,40500.0,8505.0,1200.0,50205.0
3033,20241026,2,4.0,493,4,FULFILLED,27000.0,5670.0,0.0,32670.0
3034,20240509,1,,1099,2838,PAID,65700.0,13797.0,1200.0,80697.0
3035,20240801,1,,1196,2166,FULFILLED,36300.0,7623.0,900.0,44823.0
3036,20241204,2,4.0,1497,4,FULFILLED,35520.0,7459.2,0.0,42979.2
3037,20250623,1,,408,3190,FULFILLED,52500.0,11025.0,900.0,64425.0
3038,20250519,2,1.0,61,1,FULFILLED,24000.0,5040.0,0.0,29040.0
3039,20250322,1,,1447,864,FULFILLED,86962.5,18262.12,900.0,106124.62
3040,20250523,2,2.0,514,2,PAID,29925.0,6284.25,0.0,36209.25
3041,20250629,1,,93,2202,FULFILLED,57705.0,12118.05,1500.0,71323.05
3042,20240626,2,3.0,817,3,FULFILLED,31752.0,6667.92,0.0,38419.92
3043,20240227,2,4.0,1085,4,FULFILLED,34200.0,7182.0,0.0,41382.0
3044,20250624,2,2.0,176,2,FULFILLED,53598.0,11255.58,0.0,64853.58
3045,20241210,1,,1177,527,PAID,84720.0,17791.2,1200.0,103711.2
3046,20241001,1,,1253,3083,REFUNDED,28350.0,5953.5,900.0,35203.5
3047,20240101,2,4.0,209,4,FULFILLED,48510.0,10187.1,0.0,58697.1
3048,20241024,2,3.0,817,3,PAID,26400.0,5544.0,0.0,31944.0
3049,20241105,2,4.0,881,4,PAID,45000.0,9450.0,0.0,54450.0
3050,20240822,2,1.0,177,1,FULFILLED,49980.0,10495.8,0.0,60475.8
3051,20250824,1,,226,773,FULFILLED,24696.0,5186.16,1200.0,31082.16
3052,20250828,2,1.0,265,1,FULFILLED,57450.0,12064.5,0.0,69514.5
3053,20250706,1,,286,738,PAID,14700.0,3087.0,0.0,17787.0
3054,20250915,1,,652,861,FULFILLED,12348.0,2593.08,1500.0,16441.08
3055,20241209,2,4.0,558,4,FULFILLED,30780.0,6463.8,0.0,37243.8
3056,20240914,1,,1009,2103,FULFILLED,76545.0,16074.45,1200.0,93819.45
3057,20250408,1,,639,1156,FULFILLED,45000.0,9450.0,1500.0,55950.0
3058,20250216,1,,209,1992,FULFILLED,28500.0,5985.0,0.0,34485.0
3059,20240213,1,,55,836,PAID,12000.0,2520.0,900.0,15420.0
3060,20240822,2,3.0,1428,3,FULFILLED,35280.0,7408.8,0.0,42688.8
3061,20250906,2,1.0,726,1,FULFILLED,23940.0,5027.4,0.0,28967.4
3062,20240212,2,3.0,586,3,FULFILLED,41400.0,8694.0,0.0,50094.0
3063,20250408,1,,1447,1078,FULFILLED,21600.0,4536.0,1200.0,27336.0
3064,20240124,1,,447,1390,FULFILLED,28500.0,5985.0,1200.0,35685.0
3065,20250904,1,,940,2739,FULFILLED,13200.0,2772.0,1200.0,17172.0
3066,20240214,2,2.0,26,2,FULFILLED,44100.0,9261.0,0.0,53361.0
3067,20240402,2,1.0,973,1,PAID,57000.0,11970.0,0.0,68970.0
3068,20250328,1,,975,1117,FULFILLED,42750.0,8977.5,1200.0,52927.5
3069,20240415,2,1.0,203,1,FULFILLED,60000.0,12600.0,0.0,72600.0
3070,20250218,1,,481,1411,PAID,40500.0,8505.0,1200.0,50205.0
3071,20240830,2,1.0,1372,1,FULFILLED,42120.0,8845.2,0.0,50965.2
3072,20240819,1,,667,2970,FULFILLED,21600.0,4536.0,900.0,27036.0
