shipment_sk,shipped_date_id,shipped_at_time,delivered_date_id,delivered_at_time,customer_sk,channel_sk,store_sk,location_sk,carrier,tracking_number
3309,20250730,08:08:17,20250731,08:08:17,1309,2,4.0,4,PICKUP,
3310,20250113,16:22:36,20250114,16:22:36,855,2,3.0,3,PICKUP,
3311,20240701,21:43:11,20240702,21:43:11,1483,2,4.0,4,PICKUP,
3312,20250404,14:48:26,20250406,14:48:26,858,1,,1722,Correo Argentino,TRK-IZWIRJK38O
3313,20250215,07:24:27,20250216,07:24:27,1390,2,3.0,3,PICKUP,
3314,20250322,18:16:53,20250323,18:16:53,929,2,3.0,3,PICKUP,
3315,20240721,05:23:37,20240722,05:23:37,809,2,4.0,4,PICKUP,
3316,20240611,05:39:50,20240612,05:39:50,1236,2,2.0,2,PICKUP,
3317,20250725,08:56:25,20250728,08:56:25,816,1,,535,Correo Argentino,TRK-H6EHX1UNUG
3318,20250731,04:07:31,20250804,04:07:31,143,1,,2871,Correo Argentino,TRK-J9QG0YCN6U
3319,20241021,10:44:38,20241022,10:44:38,984,2,3.0,3,PICKUP,
3320,20250121,22:15:31,20250122,22:15:31,529,2,2.0,2,PICKUP,
3321,20241221,16:14:53,20241222,16:14:53,4,2,3.0,3,PICKUP,
3322,20250329,13:20:51,20250403,13:20:51,506,1,,3188,Correo Argentino,TRK-0NNZ0Q3JBG
3323,20240325,06:17:25,20240326,06:17:25,942,2,2.0,2,PICKUP,
3324,20250916,10:28:47,20250920,10:28:47,210,1,,2110,Correo Argentino,TRK-WW4XM9CXCO
3325,20250930,23:38:58,20251001,23:38:58,1324,2,1.0,1,PICKUP,
3326,20240706,16:44:03,20240708,16:44:03,1102,1,,984,Correo Argentino,TRK-M8IO68U4AS
3327,20241117,13:18:55,20241118,13:18:55,146,2,4.0,4,PICKUP,
3328,20240906,21:40:25,20240907,21:40:25,1120,2,2.0,2,PICKUP,
3329,20250614,15:47:39,20250615,15:47:39,1160,2,3.0,3,PICKUP,
3330,20250225,15:58:41,20250226,15:58:41,863,2,2.0,2,PICKUP,
3331,20240329,07:03:33,20240330,07:03:33,540,2,1.0,1,PICKUP,
3332,20250827,18:43:21,20250830,18:43:21,610,1,,1830,Correo Argentino,TRK-KXJGGF7E50
3333,,,,,31,1,,458,Correo Argentino,
3334,20250702,14:20:08,20250703,14:20:08,449,2,3.0,3,PICKUP,
3335,20240201,07:49:33,20240202,07:49:33,769,2,1.0,1,PICKUP,
3336,20250602,01:47:38,20250603,01:47:38,1402,2,3.0,3,PICKUP,
3337,20250331,21:53:43,20250401,21:53:43,908,2,1.0,1,PICKUP,
3338,20241217,22:11:17,20241219,22:11:17,624,1,,124,Correo Argentino,TRK-HZPYGTTWUH
3339,20240629,23:24:01,20240703,23:24:01,608,1,,1254,Correo Argentino,TRK-BOQRC3GP8E
3340,20240304,01:38:56,20240308,01:38:56,37,1,,1942,Correo Argentino,TRK-UMI4SM851J
3341,20241205,21:39:04,20241207,21:39:04,1482,1,,540,Correo Argentino,TRK-OK95YBC2PQ
3342,20240409,19:16:46,20240410,19:16:46,1058,2,4.0,4,PICKUP,
3343,20250608,10:19:48,20250613,10:19:48,286,1,,694,Correo Argentino,TRK-FFWRQ4G322
3344,20250920,14:00:00,20250924,14:00:00,1008,1,,2131,Correo Argentino,TRK-14U0J6C119
3345,20240215,18:40:55,20240217,18:40:55,668,1,,3169,Correo Argentino,TRK-GG46VZOX4P
3346,20240216,03:36:46,20240217,03:36:46,117,2,3.0,3,PICKUP,
3347,,,,,851,1,,2499,Correo Argentino,
3348,20250804,00:35:24,20250805,00:35:24,51,2,1.0,1,PICKUP,
3349,20241118,23:55:55,20241121,23:55:55,1117,1,,2761,Correo Argentino,TRK-CCJCDZP8QE
3350,20240217,01:29:25,20240221,01:29:25,1029,1,,11,Correo Argentino,TRK-ETBPRJOXY3
3351,20240802,21:28:55,20240804,21:28:55,1139,1,,1567,Correo Argentino,TRK-EMHAMZ649X
3352,20250821,18:52:23,20250822,18:52:23,1378,2,3.0,3,PICKUP,
3353,20240226,02:24:02,20240227,02:24:02,1271,2,2.0,2,PICKUP,
3354,20240822,06:20:30,20240827,06:20:30,1424,1,,311,Correo Argentino,TRK-K38G2AP9RI
3355,20250718,04:35:01,20250719,04:35:01,489,2,4.0,4,PICKUP,
3356,20250417,05:20:22,20250420,05:20:22,744,1,,732,Correo Argentino,TRK-Z4RLVGNFW8
3357,20240711,03:58:35,20240715,03:58:35,323,1,,978,Correo Argentino,TRK-ALNMPWNQ2K
3358,20250330,17:32:43,20250402,17:32:43,1471,1,,480,Correo Argentino,TRK-641MQXIW3J
3359,20240717,09:08:40,20240719,09:08:40,1469,1,,2591,Correo Argentino,TRK-C0RA72YJKJ
3360,20250411,03:37:17,20250412,03:37:17,1191,2,4.0,4,PICKUP,
3361,20250510,17:45:29,20250515,17:45:29,335,1,,2887,Correo Argentino,TRK-5Z66E5CIT4
3362,20240318,05:30:10,20240321,05:30:10,717,1,,1745,Correo Argentino,TRK-0Q9T1G8RMI
3363,20250916,08:10:58,20250918,08:10:58,911,1,,1952,Correo Argentino,TRK-WE5TB2YPRF
3364,20250927,21:16:18,20250928,21:16:18,184,2,1.0,1,PICKUP,
3365,20240319,05:20:21,20240324,05:20:21,957,1,,2003,Correo Argentino,TRK-5B3IR24O8Q
3366,20250511,23:54:56,20250512,23:54:56,797,2,1.0,1,PICKUP,
3367,20250517,18:03:19,20250518,18:03:19,22,2,4.0,4,PICKUP,
3368,20240823,13:39:55,20240825,13:39:55,260,1,,552,Correo Argentino,TRK-RXFIORUNEK
3369,20250318,03:59:14,20250322,03:59:14,835,1,,1474,Correo Argentino,TRK-ZOQMEX195D
3370,20240602,21:51:19,20240603,21:51:19,1316,2,2.0,2,PICKUP,
3371,,,,,240,1,,2459,Correo Argentino,
3372,20241024,02:37:44,20241025,02:37:44,790,2,3.0,3,PICKUP,
3373,20250901,05:22:48,20250903,05:22:48,1380,1,,114,Correo Argentino,TRK-ODYSTBDNTS
3374,20240109,06:56:18,20240110,06:56:18,936,2,4.0,4,PICKUP,
3375,20250913,08:08:19,20250916,08:08:19,274,1,,1485,Correo Argentino,TRK-A9PLX5W5KP
3376,20240207,10:40:27,20240208,10:40:27,1177,2,2.0,2,PICKUP,
3377,20250719,01:07:41,20250723,01:07:41,623,1,,2524,Correo Argentino,TRK-RJWTUH3SGS
3378,,,,,419,1,,794,Correo Argentino,
3379,20240713,23:08:57,20240714,23:08:57,1308,2,3.0,3,PICKUP,
3380,20240530,01:11:37,20240601,01:11:37,508,1,,1731,Correo Argentino,TRK-BJ1URG6PI3
3381,20240116,22:46:08,20240117,22:46:08,1234,2,4.0,4,PICKUP,
3382,20240828,23:57:45,20240831,23:57:45,992,1,,1823,Correo Argentino,TRK-8A2VPZL5I0
3383,20240522,23:32:23,20240523,23:32:23,143,2,2.0,2,PICKUP,
3384,20250729,10:56:28,20250801,10:56:28,763,1,,2457,Correo Argentino,TRK-QZBFLQ6D32
3385,20240322,09:59:06,20240324,09:59:06,784,1,,2719,Correo Argentino,TRK-ZX8XKN3U4S
3386,20241030,04:46:54,20241031,04:46:54,1473,2,3.0,3,PICKUP,
3387,20250516,11:18:16,20250517,11:18:16,1344,2,4.0,4,PICKUP,
3388,20240809,04:53:18,20240814,04:53:18,457,1,,1757,Correo Argentino,TRK-MEQF1SBE2J
3389,20250830,17:05:45,20250901,17:05:45,228,1,,2678,Correo Argentino,TRK-CIN35UKCOV
3390,20240309,14:10:07,20240314,14:10:07,1500,1,,397,Correo Argentino,TRK-DNQMUCRWMC
3391,20240224,13:39:19,20240227,13:39:19,84,1,,518,Correo Argentino,TRK-WLDYP9BMXZ
3392,20241206,19:01:16,20241208,19:01:16,692,1,,2869,Correo Argentino,TRK-RHXL0URZ1P
3393,,,,,302,2,4.0,4,PICKUP,
3394,20240610,22:55:57,20240614,22:55:57,297,1,,1904,Correo Argentino,TRK-XSQ36S2QM8
3395,20250407,03:02:45,20250408,03:02:45,159,2,3.0,3,PICKUP,
3396,20250515,12:51:33,20250517,12:51:33,1248,1,,617,Correo Argentino,TRK-7PN2DC43J8
3397,20250829,16:56:41,20250903,16:56:41,319,1,,2002,Correo Argentino,TRK-RBSXAZ2EHL
3398,20250525,23:36:53,20250527,23:36:53,1126,1,,2659,Correo Argentino,TRK-449PRW15G0
3399,20250101,01:45:55,20250106,01:45:55,1079,1,,3150,Correo Argentino,TRK-3QTU6YNCIO
3400,20250415,18:58:00,20250420,18:58:00,553,1,,2427,Correo Argentino,TRK-IDGR8T0R5T
3401,20250511,16:05:42,20250515,16:05:42,835,1,,1375,Correo Argentino,TRK-2ZQJFQU591
3402,20250412,00:32:26,20250416,00:32:26,1358,1,,1054,Correo Argentino,TRK-FC82M1MZL3
3403,20250620,15:53:55,20250621,15:53:55,1243,2,1.0,1,PICKUP,
3404,20240326,20:53:59,20240329,20:53:59,1397,1,,594,Correo Argentino,TRK-GD0NTT6DR2
3405,20250416,20:02:29,20250417,20:02:29,437,2,4.0,4,PICKUP,
3406,20240106,22:14:09,20240107,22:14:09,241,2,4.0,4,PICKUP,
3407,20250727,00:39:23,20250729,00:39:23,1246,1,,1040,Correo Argentino,TRK-PUB4YIMGEC
3408,20250126,09:44:05,20250129,09:44:05,1076,1,,2832,Correo Argentino,TRK-W36W91KDHB
3409,20241130,08:06:54,20241201,08:06:54,1217,2,4.0,4,PICKUP,
3410,20240201,20:47:00,20240203,20:47:00,884,1,,2859,Correo Argentino,TRK-E92I5NK4B9
3411,20240707,07:47:46,20240708,07:47:46,1370,2,2.0,2,PICKUP,
3412,20240408,16:54:51,20240412,16:54:51,1376,1,,2181,Correo Argentino,TRK-IVYWRJM9H9
3413,20240205,14:42:17,20240208,14:42:17,249,1,,380,Correo Argentino,TRK-6ENXDBNBC2
3414,20240601,18:15:27,20240605,18:15:27,917,1,,492,Correo Argentino,TRK-P9WJS8SBWT
3415,,,,,168,2,4.0,4,PICKUP,
3416,20240923,19:14:57,20240927,19:14:57,566,1,,863,Correo Argentino,TRK-P895SRZW9Q
3417,,,,,43,2,1.0,1,PICKUP,
3418,,,,,813,1,,1341,Correo Argentino,
3419,20240314,12:52:22,20240319,12:52:22,323,1,,719,Correo Argentino,TRK-W1BMJB1MW0
3420,20241223,11:17:41,20241227,11:17:41,26,1,,1196,Correo Argentino,TRK-JKWOBW6KC2
3421,20240107,22:28:43,20240108,22:28:43,396,2,2.0,2,PICKUP,
3422,20250819,07:55:56,20250820,07:55:56,487,2,3.0,3,PICKUP,
3423,20240226,17:19:37,20240227,17:19:37,551,2,4.0,4,PICKUP,
3424,20250423,03:20:57,20250427,03:20:57,1101,1,,559,Correo Argentino,TRK-HJBS6K6081
3425,20250412,22:44:40,20250413,22:44:40,790,2,2.0,2,PICKUP,
3426,,,,,242,1,,930,Correo Argentino,
3427,20240401,12:13:05,20240402,12:13:05,1399,2,3.0,3,PICKUP,
3428,20250214,06:53:26,20250219,06:53:26,1389,1,,1196,Correo Argentino,TRK-3KI5MLDIZ9
3429,20240828,00:50:21,20240829,00:50:21,1290,2,4.0,4,PICKUP,
3430,,,,,221,2,4.0,4,PICKUP,
3431,20240419,08:43:48,20240420,08:43:48,1161,2,1.0,1,PICKUP,
3432,20241108,07:12:07,20241112,07:12:07,570,1,,2930,Correo Argentino,TRK-UNLR84OJ0L
3433,20250214,11:34:07,20250219,11:34:07,847,1,,2892,Correo Argentino,TRK-2119FUCJ86
3434,,,,,372,2,2.0,2,PICKUP,
3435,20240525,06:07:05,20240529,06:07:05,390,1,,2560,Correo Argentino,TRK-W2NGB6C7JC
3436,20240115,04:55:34,20240116,04:55:34,434,2,2.0,2,PICKUP,
3437,20240520,20:11:08,20240526,20:11:08,1342,1,,2804,Correo Argentino,TRK-SBUARS5E9R
3438,20250926,01:31:39,20251003,01:31:39,71,1,,260,Correo Argentino,TRK-EROTP8RNN7
3439,20250417,18:00:09,20250418,18:00:09,868,2,4.0,4,PICKUP,
3440,20240827,06:07:40,20240903,06:07:40,1176,1,,1798,Correo Argentino,TRK-XTHFRE2WQU
3441,20250711,22:33:21,20250717,22:33:21,1423,1,,714,Correo Argentino,TRK-UZQN7OMACI
3442,20241005,16:17:48,20241006,16:17:48,668,2,2.0,2,PICKUP,
3443,20250718,21:33:37,20250722,21:33:37,655,1,,476,Correo Argentino,TRK-QDFKT6E6UB
3444,20250515,13:14:53,20250519,13:14:53,292,1,,2105,Correo Argentino,TRK-QPFJL7L9VK
3445,20250507,04:44:17,20250508,04:44:17,712,2,4.0,4,PICKUP,
3446,20240321,14:56:18,20240325,14:56:18,1421,1,,2294,Correo Argentino,TRK-FZXWTBDWXF
3447,,,,,1290,1,,60,Correo Argentino,
3448,20240113,22:17:30,20240114,22:17:30,576,2,4.0,4,PICKUP,
3449,20250312,06:46:29,20250313,06:46:29,612,2,1.0,1,PICKUP,
3450,20250314,04:16:08,20250315,04:16:08,227,2,4.0,4,PICKUP,
3451,,,,,590,1,,1297,Correo Argentino,
3452,20240224,08:25:07,20240229,08:25:07,1498,1,,2244,Correo Argentino,TRK-S2Q882PA3G
3453,20250810,13:25:52,20250813,13:25:52,184,1,,2888,Correo Argentino,TRK-SJT8FC33MO
3454,20240811,20:22:10,20240816,20:22:10,88,1,,2140,Correo Argentino,TRK-L2Z1KO5SB2
3455,20250316,20:50:48,20250320,20:50:48,1321,1,,890,Correo Argentino,TRK-6S1MWQOITQ
3456,20250608,05:17:13,20250610,05:17:13,528,1,,128,Correo Argentino,TRK-YJK1U6WZGX
3457,20250810,14:10:36,20250816,14:10:36,1259,1,,222,Correo Argentino,TRK-74WHHG9EZF
3458,20250507,23:32:13,20250508,23:32:13,817,2,2.0,2,PICKUP,
3459,20250924,19:54:27,20250925,19:54:27,85,2,4.0,4,PICKUP,
3460,,,,,771,2,3.0,3,PICKUP,
3461,20240714,09:31:37,20240717,09:31:37,1386,1,,3172,Correo Argentino,TRK-ISE1JCNFYO
3462,20240602,01:31:43,20240607,01:31:43,514,1,,118,Correo Argentino,TRK-6DX2FLKDOC
3463,20241202,15:23:56,20241203,15:23:56,1252,2,3.0,3,PICKUP,
3464,20241123,03:26:06,20241126,03:26:06,1427,1,,2518,Correo Argentino,TRK-6OEU9TAMAH
3465,20250829,16:04:15,20250901,16:04:15,965,1,,657,Correo Argentino,TRK-LLMZGMSUM8
3466,20250903,18:29:16,20250908,18:29:16,1139,1,,570,Correo Argentino,TRK-J7FL3I34MR
3467,20240711,01:53:49,20240712,01:53:49,1197,2,3.0,3,PICKUP,
3468,20250115,22:04:31,20250117,22:04:31,1252,1,,1358,Correo Argentino,TRK-UXTQS3Q5MF
3469,20240710,08:15:24,20240711,08:15:24,976,2,4.0,4,PICKUP,
3470,,,,,549,2,4.0,4,PICKUP,
3471,20240919,13:31:59,20240922,13:31:59,1301,1,,3019,Correo Argentino,TRK-D5T57QBWVA
3472,20240802,03:08:37,20240805,03:08:37,331,1,,1237,Correo Argentino,TRK-HL2IFAKGDZ
3473,20240426,19:09:31,20240501,19:09:31,219,1,,509,Correo Argentino,TRK-LQ4LCV4M72
3474,20240428,19:36:29,20240429,19:36:29,422,2,1.0,1,PICKUP,
3475,20240927,11:06:12,20241003,11:06:12,181,1,,989,Correo Argentino,TRK-I21NC70SOM
3476,20241022,01:37:40,20241025,01:37:40,1073,1,,1380,Correo Argentino,TRK-H7V1WRYJFU
3477,20241020,17:29:56,20241025,17:29:56,1362,1,,2029,Correo Argentino,TRK-8OX85U1LH6
3478,20240831,12:39:57,20240901,12:39:57,1436,2,3.0,3,PICKUP,
3479,20240406,15:48:47,20240410,15:48:47,364,1,,162,Correo Argentino,TRK-OJ5FMW5CVR
3480,20240123,21:23:00,20240126,21:23:00,343,1,,184,Correo Argentino,TRK-JXHP4FVXX4
3481,20240309,15:52:16,20240312,15:52:16,1044,1,,141,Correo Argentino,TRK-9ZAV0N0Z65
3482,20240514,08:54:23,20240515,08:54:23,805,2,4.0,4,PICKUP,
3483,,,,,1121,2,1.0,1,PICKUP,
3484,,,,,1395,2,3.0,3,PICKUP,
3485,20241013,12:01:04,20241017,12:01:04,728,1,,3022,Correo Argentino,TRK-JT9B52WP07
3486,20250601,20:08:41,20250602,20:08:41,688,2,1.0,1,PICKUP,
3487,20240618,18:08:16,20240623,18:08:16,831,1,,1252,Correo Argentino,TRK-XCYMEFZ4V0
3488,20250814,13:03:44,20250819,13:03:44,744,1,,436,Correo Argentino,TRK-RMWF2HVBQG
3489,20240930,11:29:12,20241001,11:29:12,1371,2,2.0,2,PICKUP,
3490,20240305,11:20:27,20240310,11:20:27,167,1,,3085,Correo Argentino,TRK-F07AJ7BEW6
3491,20240518,16:36:45,20240520,16:36:45,111,1,,608,Correo Argentino,TRK-DQU0LBK2Q8
3492,20241130,19:44:50,20241204,19:44:50,580,1,,2016,Correo Argentino,TRK-S1UAXN2SF2
3493,20240105,03:24:59,20240106,03:24:59,117,2,1.0,1,PICKUP,
3494,20250929,01:40:51,20251002,01:40:51,1264,1,,2120,Correo Argentino,TRK-CB2WRSTEI2
3495,,,,,233,1,,2733,Correo Argentino,
3496,20240509,16:28:49,20240511,16:28:49,671,1,,1942,Correo Argentino,TRK-TY0Z7ACL8D
3497,20240404,20:03:19,20240409,20:03:19,94,1,,648,Correo Argentino,TRK-QAKZEO74I6
3498,20240620,09:02:08,20240621,09:02:08,390,2,4.0,4,PICKUP,
3499,20250103,17:15:41,20250105,17:15:41,305,1,,63,Correo Argentino,TRK-DU31FBDPBK
3500,20241125,22:29:11,20241202,22:29:11,400,1,,968,Correo Argentino,TRK-C0JG9YR3UC
3501,20240313,21:13:22,20240315,21:13:22,396,1,,996,Correo Argentino,TRK-KEJDVT65J4
3502,20241226,11:52:35,20241230,11:52:35,1168,1,,1629,Correo Argentino,TRK-G1FAFVA3SD
3503,20250211,09:15:13,20250212,09:15:13,655,2,3.0,3,PICKUP,
3504,20250703,10:39:21,20250708,10:39:21,343,1,,2693,Correo Argentino,TRK-MUZG4QBXUK
3505,20250322,13:07:23,20250324,13:07:23,684,1,,1406,Correo Argentino,TRK-VKKMNND57S
3506,20240617,15:30:21,20240619,15:30:21,1150,1,,2547,Correo Argentino,TRK-CHH29AFQ9H
3507,20240217,15:49:50,20240218,15:49:50,1028,2,3.0,3,PICKUP,
3508,20240508,15:14:14,20240509,15:14:14,585,2,1.0,1,PICKUP,
3509,20250525,23:40:16,20250529,23:40:16,1294,1,,1558,Correo Argentino,TRK-OAE73KIQ6M
3510,20241011,18:13:35,20241012,18:13:35,455,2,4.0,4,PICKUP,
3511,20250919,01:07:01,20250920,01:07:01,1141,2,1.0,1,PICKUP,
3512,20250810,18:27:59,20250811,18:27:59,376,2,2.0,2,PICKUP,
3513,20240519,04:24:55,20240521,04:24:55,1154,1,,3000,Correo Argentino,TRK-EP2R91N5FP
3514,20241016,02:02:46,20241018,02:02:46,1498,1,,2277,Correo Argentino,TRK-CH3SFTEJAR
3515,,,,,603,2,3.0,3,PICKUP,
3516,20240301,08:12:19,20240302,08:12:19,1002,2,3.0,3,PICKUP,
3517,20240831,17:27:24,20240903,17:27:24,924,1,,2238,Correo Argentino,TRK-EQF0QZ17BV
3518,20250619,21:02:08,20250620,21:02:08,1309,2,1.0,1,PICKUP,
3519,20250602,14:38:54,20250603,14:38:54,1212,2,4.0,4,PICKUP,
3520,20250706,15:28:09,20250707,15:28:09,974,2,2.0,2,PICKUP,
3521,20240507,00:52:23,20240508,00:52:23,1154,2,1.0,1,PICKUP,
3522,,,,,105,1,,2219,Correo Argentino,
3523,,,,,335,1,,2934,Correo Argentino,
3524,,,,,421,2,1.0,1,PICKUP,
3525,20250727,21:13:19,20250801,21:13:19,77,1,,2091,Correo Argentino,TRK-N5S7JPYI4F
3526,20240224,16:09:15,20240225,16:09:15,1399,2,1.0,1,PICKUP,
3527,,,,,761,1,,2440,Correo Argentino,
3528,20250819,03:29:32,20250820,03:29:32,160,2,2.0,2,PICKUP,
3529,20240819,13:28:38,20240824,13:28:38,555,1,,936,Correo Argentino,TRK-8EXUZVETYT
3530,20240730,18:11:46,20240803,18:11:46,634,1,,2842,Correo Argentino,TRK-XX451HCIPK
3531,20240306,13:07:31,20240307,13:07:31,1187,2,4.0,4,PICKUP,
3532,20250904,15:58:09,20250908,15:58:09,1329,1,,2518,Correo Argentino,TRK-4E1A7HASFY
3533,20250814,06:43:08,20250817,06:43:08,1231,1,,2385,Correo Argentino,TRK-EEWDIMZIUT
3534,,,,,571,2,1.0,1,PICKUP,
3535,20250222,11:16:01,20250223,11:16:01,1336,2,1.0,1,PICKUP,
3536,20240227,18:25:45,20240228,18:25:45,243,2,1.0,1,PICKUP,
3537,,,,,678,2,3.0,3,PICKUP,
3538,20240219,01:07:37,20240223,01:07:37,791,1,,496,Correo Argentino,TRK-C9ET9DK9QW
3539,20250507,05:39:21,20250511,05:39:21,580,1,,3056,Correo Argentino,TRK-Q96V6A9VV3
3540,20241208,10:21:36,20241209,10:21:36,121,2,3.0,3,PICKUP,
3541,20250715,21:42:05,20250716,21:42:05,1130,2,4.0,4,PICKUP,
3542,20240525,21:10:41,20240526,21:10:41,1275,2,4.0,4,PICKUP,
3543,,,,,1039,1,,1981,Correo Argentino,
3544,20241013,10:29:18,20241014,10:29:18,171,2,3.0,3,PICKUP,
3545,20250525,15:41:17,20250526,15:41:17,132,2,1.0,1,PICKUP,
3546,20250117,20:27:47,20250118,20:27:47,889,2,3.0,3,PICKUP,
3547,20240217,09:33:22,20240219,09:33:22,640,1,,1814,Correo Argentino,TRK-QI10CJ1I4E
3548,20250525,03:34:27,20250530,03:34:27,841,1,,22,Correo Argentino,TRK-94HJJPM4YM
3549,,,,,1188,2,4.0,4,PICKUP,
3550,20241104,03:10:17,20241109,03:10:17,1319,1,,2845,Correo Argentino,TRK-IVF3UNTC2Z
3551,20250108,13:15:55,20250112,13:15:55,580,1,,2315,Correo Argentino,TRK-R7W7XPJ6W6
3552,20241016,01:53:28,20241019,01:53:28,589,1,,3068,Correo Argentino,TRK-W4ZLTX34L9
3553,,,,,204,1,,3107,Correo Argentino,
3554,20240410,04:28:48,20240415,04:28:48,867,1,,528,Correo Argentino,TRK-HS8QV0NUR0
3555,20240924,20:47:52,20240929,20:47:52,250,1,,3162,Correo Argentino,TRK-CI6JCZ48ZI
3556,20250502,11:25:03,20250507,11:25:03,1215,1,,1711,Correo Argentino,TRK-0E74FPPALP
3557,20240417,21:04:40,20240418,21:04:40,1363,2,4.0,4,PICKUP,
3558,20250630,02:15:11,20250704,02:15:11,589,1,,1928,Correo Argentino,TRK-SW2MBJSXHV
3559,20240520,06:11:35,20240525,06:11:35,1462,1,,2377,Correo Argentino,TRK-YLWNMQNL0K
3560,20250622,03:19:16,20250623,03:19:16,837,2,4.0,4,PICKUP,
3561,20241208,18:22:47,20241209,18:22:47,1210,2,1.0,1,PICKUP,
3562,20241126,10:57:25,20241127,10:57:25,370,2,3.0,3,PICKUP,
3563,20250803,00:38:13,20250804,00:38:13,1474,2,4.0,4,PICKUP,
3564,20241122,13:45:43,20241123,13:45:43,294,2,1.0,1,PICKUP,
3565,20250516,06:52:33,20250520,06:52:33,1427,1,,2099,Correo Argentino,TRK-YWJJYB0BLI
3566,20240612,11:15:26,20240614,11:15:26,119,1,,2492,Correo Argentino,TRK-K7ZPBJ8FLY
3567,20240104,20:35:16,20240108,20:35:16,485,1,,2874,Correo Argentino,TRK-CRXOW6S6CI
3568,20240130,17:42:33,20240131,17:42:33,583,2,4.0,4,PICKUP,
3569,20250422,16:43:06,20250426,16:43:06,1463,1,,1622,Correo Argentino,TRK-I9RK0LGZAG
3570,20250403,12:18:10,20250407,12:18:10,160,1,,908,Correo Argentino,TRK-KQBFVQHOE8
3571,,,,,629,1,,510,Correo Argentino,
3572,20240806,15:43:42,20240807,15:43:42,727,2,1.0,1,PICKUP,
3573,20240504,17:48:56,20240509,17:48:56,590,1,,3158,Correo Argentino,TRK-KP2F8RR80F
3574,20241022,16:26:05,20241027,16:26:05,443,1,,2024,Correo Argentino,TRK-J47T28Q4FF
3575,20240318,20:09:15,20240322,20:09:15,705,1,,1878,Correo Argentino,TRK-7TOYFIIFFA
3576,20250512,15:08:03,20250515,15:08:03,188,1,,2062,Correo Argentino,TRK-67YYD2OIUK
3577,20240413,20:59:27,20240414,20:59:27,1097,2,4.0,4,PICKUP,
3578,20250219,05:04:58,20250220,05:04:58,1328,2,4.0,4,PICKUP,
3579,20240103,18:28:29,20240104,18:28:29,304,2,3.0,3,PICKUP,
3580,20250716,13:50:02,20250720,13:50:02,876,1,,1812,Correo Argentino,TRK-GCS40R1S8D
3581,20240503,05:46:03,20240507,05:46:03,1116,1,,1869,Correo Argentino,TRK-M4ZX263LYA
3582,20250316,12:50:18,20250319,12:50:18,1219,1,,867,Correo Argentino,TRK-2S7J15NFJ9
3583,20250121,07:35:25,20250123,07:35:25,1134,1,,907,Correo Argentino,TRK-IT7O2CVPQL
3584,20240301,00:00:12,20240302,00:00:12,1074,2,4.0,4,PICKUP,
3585,20250523,01:40:10,20250525,01:40:10,350,1,,2061,Correo Argentino,TRK-JS12XU386K
3586,,,,,1406,1,,2454,Correo Argentino,
3587,20250217,06:14:47,20250218,06:14:47,1176,2,4.0,4,PICKUP,
3588,20240228,20:59:35,20240301,20:59:35,1367,1,,407,Correo Argentino,TRK-FDW4U41UTU
3589,20240712,02:33:39,20240717,02:33:39,232,1,,1334,Correo Argentino,TRK-5VBZM2LHO7
3590,20250626,16:43:23,20250628,16:43:23,844,1,,1097,Correo Argentino,TRK-8GCOW9EO3J
3591,20250608,22:48:56,20250611,22:48:56,671,1,,2775,Correo Argentino,TRK-5S8RI5X3JM
3592,20240814,16:07:18,20240820,16:07:18,407,1,,2310,Correo Argentino,TRK-TMPDR0RXUJ
3593,,,,,944,1,,2189,Correo Argentino,
3594,20241018,02:57:24,20241019,02:57:24,327,2,2.0,2,PICKUP,
3595,20240629,10:13:30,20240701,10:13:30,199,1,,2756,Correo Argentino,TRK-ESFGK1M08Q
3596,20241225,01:41:56,20241231,01:41:56,1409,1,,1076,Correo Argentino,TRK-PZMM2JCYUG
3597,20240229,23:47:51,20240301,23:47:51,949,2,2.0,2,PICKUP,
3598,20241107,06:38:24,20241109,06:38:24,900,1,,1115,Correo Argentino,TRK-0BHCU3L462
3599,20240307,06:42:02,20240308,06:42:02,932,2,1.0,1,PICKUP,
3600,20240115,05:42:51,20240116,05:42:51,683,2,1.0,1,PICKUP,
3601,,,,,1360,2,4.0,4,PICKUP,
3602,20240908,12:45:46,20240912,12:45:46,505,1,,156,Correo Argentino,TRK-723GAXFZ4E
3603,20250622,03:59:56,20250629,03:59:56,371,1,,514,Correo Argentino,TRK-PVWCTINZ56
3604,20240107,20:31:07,20240110,20:31:07,535,1,,1935,Correo Argentino,TRK-SPAJYQEFQQ
3605,20241020,05:29:12,20241022,05:29:12,446,1,,550,Correo Argentino,TRK-RVSYLHFF6X
3606,20250601,02:42:44,20250602,02:42:44,610,2,4.0,4,PICKUP,
3607,,,,,243,1,,1732,Correo Argentino,
3608,20241107,03:42:33,20241108,03:42:33,1469,2,2.0,2,PICKUP,
3609,20250301,09:38:02,20250306,09:38:02,86,1,,942,Correo Argentino,TRK-A0PC53YE5O
3610,20250718,21:28:38,20250720,21:28:38,437,1,,684,Correo Argentino,TRK-B3B2VNH2F5
3611,20240814,20:28:17,20240819,20:28:17,199,1,,900,Correo Argentino,TRK-LEKQGW12G9
3612,,,,,350,1,,309,Correo Argentino,
3613,20240215,22:59:29,20240216,22:59:29,105,2,1.0,1,PICKUP,
3614,20240427,07:11:21,20240501,07:11:21,698,1,,2474,Correo Argentino,TRK-DJV5NYUJAX
